1,Tissue,Repository,Voucher Number,NumberSpecimens,Genus/highertaxon,species,,,,modifier,Old_ID,seq'd?,Tissue used up in extraction?,Loc_label,Locality,Locality2,Notes,Tissue,lat,long,depth,depth2,date,collector,preservative,sample number,Collection method
479,MOLAF_0478,NMV,F157408,,Australostichopus,mollis,,,,,,not_seq,,Victoria,"rocky and soft sediment shallows of the coast of Victoria, Australia",,,,,,,,,,,,
480,MOLAF_0479,NMV,F104994,,Trachythyone,bouvetensis,,,,,,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
481,MOLAF_0480,NMV,F104994,,Trachythyone,bouvetensis,,,,,,not_seq,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
482,MOLAF_0481,NMV,F104801,,Trachythyone,bouvetensis,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
483,MOLAF_0482,NMV,F104801,,Trachythyone,bouvetensis,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
484,MOLAF_0483,NMV,F104856,,Trachythyone,bouvetensis,,,,,,COI,,SShetlands,Aspland Island,,,,,,,,,,,,
485,MOLAF_0484,NMV,F105015,,Trachythyone,bouvetensis,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
486,MOLAF_0485,NMV,F105015,,Trachythyone,bouvetensis,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
487,MOLAF_0486,NMV,F104991,,Trachythyone,bouvetensis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
488,MOLAF_0487,NMV,F104862,,Trachythyone,bouvetensis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
489,MOLAF_0488,NMV,F104887,,Trachythyone,bouvetensis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
490,MOLAF_0489,NMV,F160030,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,SShetlands,Aspland Island,,,,,,,,,,,,
491,MOLAF_0490,NMV,F104827,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,SShetlands,South Shetland Islands,,,,,,,,,,,,
492,MOLAF_0491,NMV,F104993,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
493,MOLAF_0492,NMV,F104993,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
494,MOLAF_0493,NMV,F105000,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
495,MOLAF_0494,NMV,F104865,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
496,MOLAF_0495,NMV,F157414,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
497,MOLAF_0496,NMV,F160029,,Psolidiella,mollis,,,,,Pseudocolochirus,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
498,MOLAF_0497,NMV,F104891,,Psolicrux,coatsi,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
499,MOLAF_0498,NMV,F104838,,Psolicrux,coatsi,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
500,MOLAF_0499,NMV,F104989,,Psolicrux,coatsi,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
501,MOLAF_0500,NMV,F160026,,Psolicrux,coatsi,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
502,MOLAF_0501,NMV,F105017,,Cladodactyla,crocea,,,,,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
503,MOLAF_0502,NMV,F105017,,Cladodactyla,crocea,,,,,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
504,MOLAF_0503,NMV,F105002,,Cladodactyla,crocea,,,,,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
505,MOLAF_0504,NMV,F106967,,Cladodactyla,crocea,,,,,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
506,MOLAF_0505,NMV,F104998,,Parathyonidium,incertum,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
507,MOLAF_0506,NMV,F104843,,Neopsolidium,convergens,,,,,,not_seq,,Falkland,Burdwood Bank,,,,,,,,,,,,
508,MOLAF_0507,NMV,F104820,,Pseudocnus,dubiosus,,,,leoninus,,COI,,Falkland,Burdwood Bank,,,,,,,,,,,,
509,MOLAF_0508,NMV,F106960,,Pseudocnus,dubiosus,,,,leoninus,,COI,,Falkland,Burdwood Bank,,,,,,,,,,,,
510,MOLAF_0509,NMV,F106962,,Pseudocnus,dubiosus,,,,leoninus,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
511,MOLAF_0510,NMV,F161500,,Pseudocnus,dubiosus,,,,leoninus,,COI,,Falkland,Falkland Islands,,,,,,,,,,,,
512,MOLAF_0511,NMV,F106964,,Pseudocnus,perrieri,,,,,,COI,,Falkland,Burdwood Bank,,,,,,,,,,,,
513,MOLAF_0512,NMV,F104844,,Pseudocnus,perrieri,,,,,,COI,,Falkland,Burdwood Bank,,,,,,,,,,,,
514,MOLAF_0513,NMV,F104798,,Pseudocnus,perrieri,,,,,,not_seq,,SGeorgia,South Georgia,,,,,,,,,,,,
515,MOLAF_0514,NMV,F104844,,Pseudocnus,perrieri,,,,,,COI,,Falkland,Burdwood Bank,,,,,,,,,,,,
516,MOLAF_0515,NMV,F104821,,Psolus,charcoti,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
517,MOLAF_0516,NMV,F104828,,Psolus,charcoti,,,,,,COI,,SShetlands,King George Island,,,,,,,,,,,,
518,MOLAF_0517,NMV,F104814,,Psolus,charcoti,,,,,,COI,,SShetlands,Aspland Island,,,,,,,,,,,,
519,MOLAF_0518,NMV,F104888,,Cucamba,psolidiformis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
520,MOLAF_0519,NMV,F104988,,Cucamba,psolidiformis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
521,MOLAF_0520,NMV,F160034,,Cucamba,psolidiformis,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
522,MOLAF_0521,NMV,F104885,,Cucamba,psolidiformis,,,,,,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
523,MOLAF_0522,NMV,F105005,,Cucumaria,psolidiformis,,,,,,not_seq,,Falkland,Falkland Islands,,,,,,,,,,,,
524,MOLAF_0523,NMV,F104811,,Cucumaria,georgiana,,,,,,not_seq,,SShetlands,Aspland Island,,,,,,,,,,,,
525,MOLAF_0524,NMV,F104811,,Cucumaria,georgiana,,,,,,COI,,SShetlands,Aspland Island,,,,,,,,,,,,
526,MOLAF_0525,NMV,F160027,,Cucumaria,attenuata,,,,,,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
527,MOLAF_0526,NMV,F104884,,Heterocucumis,steineni,,,,,,not_seq,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
528,MOLAF_0527,NMV,F104823,,Heterocucumis,steineni,,,,,,not_seq,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
529,MOLAF_0528,NMV,F104999,,Heterocucumis,steineni,,,,,,not_seq,,SGeorgia,South Georgia,,,,,,,,,,,,
530,MOLAF_0529,NMV,F160032,,Heterocucumis,steineni,,,,,,not_seq,,SGeorgia,South Georgia,,,,,,,,,,,,
531,MOLAF_0530,NMV,F104818,,Heterocucumis,steineni,,,,,,not_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
532,MOLAF_0531,NMV,F104818,,Heterocucumis,steineni,,,,,,not_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
533,MOLAF_0532,NMV,F104818,,Heterocucumis,steineni,,,,,,not_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
534,MOLAF_0533,NMV,F104987,,Heterocucumis,steineni,,,,,,not_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
535,MOLAF_0534,NMV,F160033,,Heterocucumis,steineni,,,,,,not_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
536,MOLAF_0535,NMV,F104886,,Heterocucumis,steineni,,,,,,not_seq,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
537,MOLAF_0536,NMV,F104889,,Staurocucumis,liouvillei,,,,,,poor COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
538,MOLAF_0537,NMV,F160028,,Staurocucumis,liouvillei,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
539,MOLAF_0538,NMV,F104895,,Staurocucumis,liouvillei,,,,,,poor COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
540,MOLAF_0539,NMV,F104986,,Staurocucumis,liouvillei,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
541,MOLAF_0540,NMV,F104800,,Staurocucumis,liouvillei,,,,,,COI,,Falkland,Shag Rock,,,,,,,,,,,,
542,MOLAF_0541,NMV,F104802,,Staurocucumis,liouvillei,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
543,MOLAF_0542,NMV,F160031,,Cladodactyla,crocea,,,,,,not_seq,,Falkland,Burdwood Bank,,,,,,,,,,,,
544,MOLAF_0543,NMV,F161534,10,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
545,MOLAF_0544,NMV,F161534,10,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
546,MOLAF_0545,NMV,F161535,5,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
547,MOLAF_0546,NMV,F161535,5,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
548,MOLAF_0547,NMV,F161536,4,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
549,MOLAF_0548,NMV,F161536,4,Pseudostichopus,hyalegerus,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
550,MOLAF_0549,NMV,F161537,2,Holothuria,sp,,,,,,seq_failed,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
551,MOLAF_0550,NMV,F161537,2,Holothuria,sp,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
552,MOLAF_0551,NMV,F161538,1,Amphicyclus,mortenseni,,,,,,poor COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
553,MOLAF_0552,NMV,F161539,1,Laetmogone,maculata,,,,,,COI,,SEAus,SEAus,,SS03/2008,,,,,,,,,,
554,MOLAF_0553,NMV,F161540,4,Neoamphicyclus,sp,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
555,MOLAF_0554,NMV,F161540,4,Neoamphicyclus,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
556,MOLAF_0555,NMV,F161540,4,Neoamphicyclus,sp,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
557,MOLAF_0556,NMV,F161541,1,Molpadiidae,,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
558,MOLAF_0557,NMV,F161542,1,Holothuroidea,,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
559,MOLAF_0558,NMV,F161543,15,Paelopatides,quadridens,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
560,MOLAF_0559,NMV,F161543,15,Paelopatides,quadridens,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
561,MOLAF_0560,NMV,F161544,2,Bathyplotes,rubicundus,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
562,MOLAF_0561,NMV,F161544,2,Bathyplotes,rubicundus,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
563,MOLAF_0562,NMV,F161545,21,Laetmogone,maculata,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
564,MOLAF_0563,NMV,F161545,21,Laetmogone,maculata,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
565,MOLAF_0564,NMV,F161545,21,Laetmogone,maculata,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
566,MOLAF_0565,NMV,F161545,21,Laetmogone,maculata,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
567,MOLAF_0566,NMV,F161546,39,Patallus,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
568,MOLAF_0567,NMV,F161546,39,Patallus,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
569,MOLAF_0568,NMV,F161546,39,Patallus,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
570,MOLAF_0569,NMV,F161546,39,Patallus,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
571,MOLAF_0570,NMV,F161547,14,Paelopatides,quadridens,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
572,MOLAF_0571,NMV,F161547,14,Paelopatides,quadridens,,,,,,seq_failed,,NWAus,NWAus,,SS05/2007,,,,,,,,,,
573,MOLAF_0572,NMV,F161548,1,Synallactes,sp,,,,,,COI,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
574,MOLAF_0573,NMV,F161548,1,Synallactes,sp,,,,,,seq_failed,,SEAus,SEAus,,SS04/2004,,,,,,,,,,
575,MOLAF_0574,NMV,F104825,1,Molpadia,musculus ,,,,,,COI,,SShetlands,South Shetland Islands,,,,,,,,,,,,
576,MOLAF_0575,NMV,F106959,1,Chiridota,pisani,,,,,,not_yet_seq,,Falkland,Burdwood Bank,,,,,,,,,,,,
577,MOLAF_0576,NMV,F106963,4,Chiridota,pisani,,,,,,not_yet_seq,,Falkland,Burdwood Bank,,,,,,,,,,,,
578,MOLAF_0577,NMV,F106963,4,Chiridota,pisani,,,,,,not_yet_seq,,Falkland,Burdwood Bank,,,,,,,,,,,,
579,MOLAF_0578,NMV,F104990,1,Scoliorhapis,,,,,,,not_yet_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
580,MOLAF_0579,NMV,F104799,1,Taeniogyrus,,,,,,,not_yet_seq,,SGeorgia,South Georgia,,,,,,,,,,,,
581,MOLAF_0580,NMV,F104876,4,Peniagone,sp,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
582,MOLAF_0581,NMV,F104876,4,Peniagone,sp,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
583,MOLAF_0582,NMV,F104876,4,Peniagone,sp,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
584,MOLAF_0583,NMV,F104876,4,Peniagone,sp,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
585,MOLAF_0584,NMV,F106957,1,Psychropotes,longicauda,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
586,MOLAF_0585,NMV,F104842,2,Protelpidia,murrayi,,,,cf,,not_yet_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
587,MOLAF_0586,NMV,F104842,2,Protelpidia,murrayi,,,,cf,,not_yet_seq,,Bouvet,Bouvet Island,,,,,,,,,,,,
588,MOLAF_0587,NMV,F104874,1,Scotoplanes,globosa,,,,,,not_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
589,MOLAF_0588,NMV,F104831,1,Protelpidia,murrayi,,,,cf,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
590,MOLAF_0589,NMV,F106966,2,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
591,MOLAF_0590,NMV,F106966,2,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
592,MOLAF_0591,NMV,F106958,5,Psychroplanes,,,,,,,not_yet_seq,,Falkland,Falklands/South Georgia,,,,,,,,,,,,
593,MOLAF_0592,NMV,F106958,5,Psychroplanes,,,,,,,not_yet_seq,,Falkland,Falklands/South Georgia,,,,,,,,,,,,
594,MOLAF_0593,NMV,F106958,5,Psychroplanes,,,,,,,not_yet_seq,,Falkland,Falklands/South Georgia,,,,,,,,,,,,
595,MOLAF_0594,NMV,F106958,5,Psychroplanes,,,,,,,not_yet_seq,,Falkland,Falklands/South Georgia,,,,,,,,,,,,
596,MOLAF_0595,NMV,F106958,5,Psychroplanes,,,,,,,not_yet_seq,,Falkland,Falklands/South Georgia,,,,,,,,,,,,
597,MOLAF_0596,NMV,F104877,4,Benthodytes,sanguinoleta,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
598,MOLAF_0597,NMV,F104877,4,Benthodytes,sanguinoleta,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
599,MOLAF_0598,NMV,F104877,4,Benthodytes,sanguinoleta,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
600,MOLAF_0599,NMV,F104877,4,Benthodytes,sanguinoleta,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
601,MOLAF_0600,NMV,F104879,5,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
602,MOLAF_0601,NMV,F104879,5,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
603,MOLAF_0602,NMV,F104879,5,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
604,MOLAF_0603,NMV,F104879,5,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
605,MOLAF_0604,NMV,F104879,5,Ellipinion,,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
606,MOLAF_0605,NMV,F104873,2,Amperima,robusta,,,,cf,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
607,MOLAF_0606,NMV,F104873,2,Amperima,robusta,,,,cf,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
608,MOLAF_0607,NMV,F104832,5,Bathyplotes,bongraini,,,,,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
609,MOLAF_0608,NMV,F104832,5,Bathyplotes,bongraini,,,,,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
610,MOLAF_0609,NMV,F104832,5,Bathyplotes,bongraini,,,,,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
611,MOLAF_0610,NMV,F104832,5,Bathyplotes,bongraini,,,,,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
612,MOLAF_0611,NMV,F104832,5,Bathyplotes,bongraini,,,,,,not_yet_seq,,SShetlands,South Shetland Islands,,,,,,,,,,,,
613,MOLAF_0612,NMV,F106956,2,Laetmogone,wyvillethomsoni,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
614,MOLAF_0613,NMV,F106956,2,Laetmogone,wyvillethomsoni,,,,,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
615,MOLAF_0614,NMV,F104875,1,Laetmogone,,,,,~,,not_yet_seq,,SSandwich,South Sandwich Trench,,,,,,,,,,,,
616,MOLAF_0615,NMV,F104840,1,Bathyplotes,bongraini,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
617,MOLAF_0616,NMV,F104839,1,Bathyplotes,bongraini,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
618,MOLAF_0617,NMV,F165681,1,Stichopus,ludwigi,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
619,MOLAF_0618,NMV,F105003,1,Psolus,segregatus,,,,,,seq_failed,,Falkland,Falkland Islands,,,,,,,,,,,,
620,MOLAF_0619,NMV,F104816,2,Psolus,segregatus?,,,,,,vial empty,,SShetlands,Aspland Island,,,,,,,,,,,,
621,MOLAF_0620,NMV,F104816,2,Psolus,segregatus?,,,,,,seq_failed,,SShetlands,Aspland Island,,,,,,,,,,,,
622,MOLAF_0621,NMV,F104848,4,Echinopsolus,n_sp,,,,,,seq_failed,,SShetlands,Elephant Island,,,,,,,,,,,,
623,MOLAF_0622,NMV,F104848,4,Echinopsolus,n_sp,,,,,,COI,,SShetlands,Elephant Island,,,,,,,,,,,,
624,MOLAF_0623,NMV,F104848,4,Echinopsolus,n_sp,,,,,,COI,,SShetlands,Elephant Island,,,,,,,,,,,,
625,MOLAF_0624,NMV,F104890,2,Psolus,arnaudi,,,,,,COI,,Bouvet,Bouvet Island,,smaller,,,,,,,,,,
626,MOLAF_0625,NMV,F104890,2,Psolus,arnaudi,,,,,,COI,,Bouvet,Bouvet Island,,larger,,,,,,,,,,
627,MOLAF_0626,NMV,F104997,1,Psolus,koehleri,,,,,,seq_failed,,SGeorgia,South Georgia,,,,,,,,,,,,
628,MOLAF_0627,NMV,F105006,1,Psolus,koehleri,,,,,,COI,,SGeorgia,South Georgia,,,,,,,,,,,,
629,MOLAF_0628,NMV,F104835,1,Psolidium,whittakeri,,,,,,COI,,SShetlands,Deception Island,,,,,,,,,,,,
630,MOLAF_0629,NMV,F104867,1,Psolidium,whittakeri,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
631,MOLAF_0630,NMV,F104896,1,Psolidium,whittakeri,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
632,MOLAF_0631,NMV,F104851,1,Psolus,dubiosus,,,,,,seq_failed,,SShetlands,Aspland Island,,,,,,,,,,,,
633,MOLAF_0632,NMV,F104985,2,Psolus,dubiosus,,,,,,seq_failed,,Bouvet,Bouvet Island,,,,,,,,,,,,
634,MOLAF_0633,NMV,F104898,1,Psolus,dubiosus,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
635,MOLAF_0634,NMV,F104854,1,Psolus,n_sp,,,,,,poor COI,,SShetlands,Aspland Island,,,,,,,,,,,,
636,MOLAF_0635,NMV,F104860,1,Psolus,charcoti,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
637,MOLAF_0636,NMV,F104871,1,Psolus,charcoti,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
638,MOLAF_0637,NMV,F104872,1,Psolus,charcoti,,,,,,seq_failed,,Bouvet,Bouvet Island,,,,,,,,,,,,
639,MOLAF_0638,NMV,F104859,2,Psolus,charcoti,,,,,,COI,,Bouvet,Bouvet Island,,,,,,,,,,,,
640,MOLAF_0639,NMV,F104900,1,Psolus,charcoti,,,,,,COI,,SSandwich,South Sandwich Islands,,,,,,,,,,,,
641,MOLAF_0640,NMV,F165724 (1),,Leptosynapta,dolabrifera,,,,,,COI,,Victoria,Victoria,"Waratah Bay, Victoria",,,,,,,,,,,
642,MOLAF_0641,NMV,F165725 (1),,Neoamphicyclus,mutans,,,,,,COI,,Victoria,Victoria,"Waratah Bay, Victoria",,,,,,,,,,,
643,MOLAF_0642,NMV,F165723 (1),,Neoamphicyclus,materiae,,,,,,COI,,Victoria,Victoria,"Waratah Bay, Victoria",,,,,,,,,,,
644,MOLAF_0643,NMV,F165726,,Staurothyone,inconspicua,,,,,,COI,,Victoria,Victoria,"Harmers Haven, Victoria",,,,,,,,,,,
645,MOLAF_0644,NMV,F165728,,Lipotrapeza,vestiens,,,,,,COI,,Victoria,Victoria,"Harmers Haven, Victoria",,,,,,,,,,,
646,MOLAF_0645,NMV,F165727,,Cucuvitrum,rowei,,,,,,COI,,Victoria,Victoria,"Harmers Haven, Victoria",,,,,,,,,,,
647,MOLAF_0646,NMV,F165721 (1),,Scoliorhapis,theeli,,,,,,COI,,Victoria,Victoria,"Waratah Bay, Victoria",,,,,,,,,,,
648,MOLAF_0647,,,,,,,,,,,not_seq,,,,,,,,,,,,,,,
649,MOLAF_0648,NMV,F162584 (1),,Plesiocolochirus,ignava,,,,,,seq_failed,,Victoria,Victoria,"Queenscliff, Victoria",,,,,,,,,,,
650,MOLAF_0649,NMV,F162586,,Neoamphicyclus,materiae,,,,,,COI,,Victoria,Victoria,"Queenscliff, Victoria",,,,,,,,,,,
651,MOLAF_0650,NMV,F165734,14,Neoamphicyclus,lividus,,,,,,COI,,Tasmania,SE Tasmania,,,,,,,,,,,,
652,MOLAF_0651,NMV,F165734,14,Neoamphicyclus,lividus,,,,,,COI,,Tasmania,SE Tasmania,,,,,,,,,,,,
653,MOLAF_0652,NMV,F165734,14,Neoamphicyclus,lividus,,,,,,COI,,Tasmania,SE Tasmania,,,,,,,,,,,,
654,MOLAF_0653,NMV,F165734,14,Neoamphicyclus,lividus,,,,,,COI,,Tasmania,SE Tasmania,,,,,,,,,,,,
655,MOLAF_0654,NMV,F165734,14,Neoamphicyclus,lividus,,,,,,COI,,Tasmania,SE Tasmania,,,,,,,,,,,,
656,MOLAF_0655,NMV,F165731,2,Psolidium,spinuliferus,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
657,MOLAF_0656,NMV,F165731,2,Psolidium,spinuliferus,,,,,,seq_failed,,SWAus,SW Australia,,,,,,,,,,,,
658,MOLAF_0657,NMV,F165732,6,Psolidiella,maculosa,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
659,MOLAF_0658,NMV,F165732,6,Psolidiella,maculosa,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
660,MOLAF_0659,NMV,F165732,6,Psolidiella,maculosa,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
661,MOLAF_0660,NMV,F165732,6,Psolidiella,maculosa,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
662,MOLAF_0661,NMV,F165732,6,Psolidiella,maculosa,,,,,,COI,,SWAus,SW Australia,,,,,,,,,,,,
663,MOLAF_0662,NMV,F165733,1,Apsolidium,handrecki,,,,,,seq_failed,,SWAus,SW Australia,,,,,,,,,,,,
664,MOLAF_0663,NMV,F165735,3,Echinocucumis,sp,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
665,MOLAF_0664,NMV,F165735,3,Echinocucumis,sp,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
666,MOLAF_0665,NMV,F165735,3,Echinocucumis,sp,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
667,MOLAF_0666,NMV,F165736,1,Paracaudina,sp,,,,,,COI,,Heard,Heard Island,,,,,,,,,,,,
668,MOLAF_0667,NMV,F165737,1,Molpadia,,,,,,,COI,,Heard,Heard Island,,,,,,,,,,,,
669,MOLAF_0668,NMV,F165738,4,Pseudocnus,laevigatus,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
670,MOLAF_0669,NMV,F165738,4,Pseudocnus,laevigatus,,,,,,poor COI,,Heard,Heard Island,,,,,,,,,,,,
671,MOLAF_0670,NMV,F165738,4,Pseudocnus,laevigatus,,,,,,poor COI,,Heard,Heard Island,,,,,,,,,,,,
672,MOLAF_0671,NMV,F165738,4,Pseudocnus,laevigatus,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
673,MOLAF_0672,NMV,F165739,2,Pseudostichopus,sp,,,,,,COI,,Heard,Heard Island,,,,,,,,,,,,
674,MOLAF_0673,NMV,F165739,2,Pseudostichopus,sp,,,,,,seq_failed,,Heard,Heard Island,,,,,,,,,,,,
675,MOLAF_0674,NMV,F165740,11,Pseudostichopus,peripatus,,,,,,COI,,Heard,Heard Island,,,,,,,,,,,,
